epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr,train_sec,train_img_per_sec,val_sec,val_img_per_sec,cuda_max_mem_bytes
10,0.05643107101102086,0.9842592592592593,0.40781803615391254,0.8772727272727273,0.7240502942750133,0.8798822899946496,0.7374791425948773,0.8,0.47619047619047616,0.5970149253731343,173,5,22,20,1.764705882352941e-05,13.984343099999933,77.22922644825591,1.4816289000000324,148.4852246065092,4204977152
11,0.05441222832921673,0.987037037037037,0.4745911684585735,0.8909090909090909,0.7233814874264313,0.8770733012306046,0.7791284867544307,0.95,0.4523809523809524,0.6129032258064516,177,1,23,19,1.911764705882353e-05,13.753575599999749,78.52503460991043,1.3979589000000487,157.37229470765723,4204977152
12,0.07334679874646313,0.9694444444444444,0.44144572876393795,0.8090909090909091,0.7092027822364901,0.8711878009630818,0.636145047810612,0.5,0.5476190476190477,0.5227272727272727,155,23,19,23,2.058823529411765e-05,13.220650199999909,81.69038463781513,1.7841291000004276,123.3094623028946,4204977152
13,0.04823384225806769,0.9861111111111112,0.46728313574567437,0.8727272727272727,0.7394328517924024,0.8269127875869449,0.6749231806256103,0.7333333333333333,0.5238095238095238,0.6111111111111112,170,8,20,22,2.2058823529411766e-05,13.695870199999263,78.85588752148499,1.4595684999994774,150.72947929479074,4204977152
14,0.03445045748615966,0.9907407407407407,0.627842630725354,0.8590909090909091,0.6400481540930979,0.8588817549491707,0.7328748656467443,0.9230769230769231,0.2857142857142857,0.43636363636363634,177,1,30,12,2.3529411764705884e-05,13.449661399999968,80.29941928500911,1.444459000000279,152.3061575302293,4204977152
15,0.020157945849110976,0.9925925925925926,0.5369121053663548,0.8727272727272727,0.7303370786516854,0.8955323702514714,0.740699376128655,0.75,0.5,0.6,171,7,21,21,2.5e-05,13.42450689999987,80.44988229698109,1.5289152999994258,143.8928631298821,4204977152
16,0.015356430646908633,0.9953703703703703,0.5157248184550554,0.8863636363636364,0.7569555912252541,0.8920545746388444,0.7580385827401382,0.7931034482758621,0.5476190476190477,0.647887323943662,172,6,19,23,2.647058823529412e-05,13.496602299999722,80.02013958728134,1.2386584999994739,177.61150470456016,4204977152
17,0.028047043884940007,0.9888888888888889,0.5295319894794375,0.8772727272727273,0.7240502942750133,0.8673087212413055,0.7103043103013396,0.8,0.47619047619047616,0.5970149253731343,173,5,22,20,2.7941176470588236e-05,13.195861799999875,81.84383986197932,2.186254299999746,100.62873289718657,4204977152
18,0.0261081947315046,0.9925925925925926,0.5658804464619607,0.8681818181818182,0.6729534510433387,0.8750668806848582,0.7541688662143059,0.8823529411764706,0.35714285714285715,0.5084745762711864,176,2,27,15,2.9411764705882354e-05,13.581704499999432,79.51873787270553,2.0788179000001037,105.82937543494744,4204977152
19,0.047019922694958305,0.9861111111111112,0.5267360359430313,0.8090909090909091,0.7637774210807919,0.867442482611022,0.6169770467998664,0.5,0.6904761904761905,0.58,149,29,13,29,3.0882352941176475e-05,13.302525899999637,81.18758859172975,1.4872855000003256,147.92049004710384,4204977152
20,0.0410375112448545,0.9851851851851852,0.5916953615378588,0.8818181818181818,0.6995719636169074,0.8662386302835741,0.7982295978573062,0.9444444444444444,0.40476190476190477,0.5666666666666667,177,1,25,17,3.235294117647059e-05,14.179902899999433,76.16413226638126,1.5042489000006753,146.2523921406233,4204977152
21,0.017870231627431864,0.9916666666666667,0.6049467542761704,0.8818181818181818,0.7086677367576244,0.8618245050829321,0.7757294215860481,0.9,0.42857142857142855,0.5806451612903226,176,2,24,18,3.38235294117647e-05,13.389928700000382,80.65763636216892,1.3342310999996698,164.88897613018798,4204977152
22,0.016097421059384942,0.9953703703703703,0.5218160912627354,0.8954545454545455,0.771669341894061,0.8967362225789192,0.7956315205426131,0.8275862068965517,0.5714285714285714,0.676056338028169,173,5,18,24,3.529411764705882e-05,13.827780200000234,78.1036424053068,1.0907356000006985,201.69874349004388,4204977152
23,0.013626001152100371,0.9944444444444445,0.5261365709011443,0.9045454545454545,0.7954788657035848,0.8722578919208133,0.7656798063008157,0.8387096774193549,0.6190476190476191,0.7123287671232876,173,5,16,26,3.6764705882352945e-05,13.187148300000445,81.89791874866256,1.7225132000003214,127.72035651161278,4204977152
24,0.017931028597933406,0.9953703703703703,0.6070941558573395,0.8863636363636364,0.7296682718031032,0.842027822364901,0.7537632658094522,0.8695652173913043,0.47619047619047616,0.6153846153846154,175,3,22,20,3.823529411764706e-05,14.008672200000547,77.09510113313651,1.4613480000007257,150.5459343016795,4204977152
25,0.011495273402782486,0.9972222222222222,0.6400991366244853,0.8818181818181818,0.6904761904761905,0.8554039593365437,0.7838833349501453,1.0,0.38095238095238093,0.5517241379310345,178,0,26,16,3.970588235294117e-05,13.190245499999946,81.87868830796245,1.3964750999994067,157.53950786526266,4204977152
26,0.007212891524164554,0.9981481481481481,0.6499486037355382,0.8727272727272727,0.6939539860888175,0.891920813269128,0.7909868817933191,0.85,0.40476190476190477,0.5483870967741935,175,3,25,17,4.11764705882353e-05,13.954907000000276,77.39213167095836,1.5715528000000631,139.98893323850854,4204977152
27,0.009656055864658864,0.9972222222222222,0.5163582991808653,0.8954545454545455,0.7989566613162119,0.8984751203852327,0.7681730886437993,0.7714285714285715,0.6428571428571429,0.7012987012987013,170,8,15,27,4.2647058823529415e-05,13.288498899999468,81.27328813640818,1.4518893000004027,151.52670386092038,4204977152
28,0.016508246686391753,0.9925925925925926,0.47720399312675,0.8909090909090909,0.7870518994114499,0.9287051899411449,0.7640076108705653,0.7647058823529411,0.6190476190476191,0.6842105263157895,170,8,16,26,4.411764705882353e-05,13.658471599999757,79.07180478378116,1.4465332999998282,152.0877535277108,4204977152
29,0.022032313213190612,0.9916666666666667,0.6475205243041273,0.8636363636363636,0.6610486891385767,0.9197431781701444,0.8078637617401316,0.875,0.3333333333333333,0.4827586206896552,176,2,28,14,4.558823529411764e-05,13.731069000000389,78.65374502159806,1.4366032999996605,153.13900504060655,4204977152
30,0.014056643238291144,0.9953703703703703,0.7353725257562473,0.8863636363636364,0.7114767255216693,0.9113162118780097,0.7925845721108324,0.9473684210526315,0.42857142857142855,0.5901639344262295,177,1,24,18,4.705882352941177e-05,13.881062600000405,77.80384190472338,1.4417899000000034,152.58811287275591,4204977152
31,0.03427459103370305,0.9935185185185185,0.5831987453857437,0.8772727272727273,0.7058587479935794,0.8214285714285715,0.736077498206251,0.8571428571428571,0.42857142857142855,0.5714285714285714,175,3,24,18,4.8529411764705885e-05,13.229943100000128,81.6330041510148,1.4394548999998733,152.8356324328184,4204977152
32,0.02277859700295855,0.9916666666666667,0.6351002120645717,0.8818181818181818,0.7177635098983414,0.8653023006955591,0.7639742792862573,0.8636363636363636,0.4523809523809524,0.59375,175,3,23,19,5e-05,13.75506790000054,78.51651535649327,1.5050170000004073,146.1777508160642,4204977152
33,0.022155011339825306,0.9953703703703703,0.497328769415617,0.9045454545454545,0.8500535045478865,0.9435527019796683,0.7943202409299441,0.7441860465116279,0.7619047619047619,0.7529411764705882,167,11,10,32,5.147058823529411e-05,13.45600149999973,80.26158439414723,1.4675043999995978,149.91437163667808,4204977152
34,0.06166624250438284,0.975,0.9839990415639477,0.8409090909090909,0.5924291064740503,0.802434456928839,0.6793706212262194,0.8888888888888888,0.19047619047619047,0.3137254901960784,177,1,34,8,5.294117647058824e-05,14.041064500000175,76.91724512767436,1.6007433999993737,137.43614373177243,4204977152
35,0.02381931893144022,0.9916666666666667,0.7031329839956015,0.8818181818181818,0.7086677367576244,0.8657035848047083,0.7985023979043445,0.9,0.42857142857142855,0.5806451612903226,176,2,24,18,5.4411764705882355e-05,12.998027999999977,83.08952711903697,1.5252868000006856,144.23516941200901,4204977152
36,0.019619126475470906,0.9962962962962963,0.8807496344379615,0.8772727272727273,0.6967629748528625,0.8065810593900482,0.7065367710068665,0.8947368421052632,0.40476190476190477,0.5573770491803278,176,2,25,17,5.588235294117647e-05,13.81332040000052,78.18540138980337,1.546118999999635,142.29176408805012,4204977152
37,0.026052482028984848,0.9916666666666667,0.7538513422405231,0.8727272727272727,0.6757624398073836,0.8554039593365436,0.778414961075384,0.9375,0.35714285714285715,0.5172413793103449,177,1,27,15,5.735294117647059e-05,14.97186629999942,72.13529551756963,1.490052299999661,147.64582424392086,4204977152
38,0.007771523873088881,0.9981481481481481,0.6309434986360429,0.9090909090909091,0.7891920813269128,0.9099785981808454,0.8152760888464948,0.8928571428571429,0.5952380952380952,0.7142857142857143,175,3,17,25,5.882352941176471e-05,13.445899700000155,80.32188429904676,1.4908371999999872,147.56809127113402,4204977152
39,0.00904271801632336,0.9972222222222222,0.6454091574087215,0.9090909090909091,0.7800963081861958,0.9098448368111289,0.8221342607797114,0.9230769230769231,0.5714285714285714,0.7058823529411765,176,2,18,24,6.0294117647058825e-05,13.588789899999938,79.47727560347407,1.450904599999376,151.62954201130427,4204977152
40,0.002900415168636862,0.9990740740740741,0.6260667107999325,0.9136363636363637,0.8374799357945426,0.9134563937934724,0.7988402066708664,0.8108108108108109,0.7142857142857143,0.759493670886076,171,7,12,30,6.176470588235295e-05,14.664671599999565,73.64638155279468,1.457575800000086,150.93554654240762,4204977152
41,0.0140098750433775,0.9972222222222222,0.5535795874893665,0.9227272727272727,0.8703852327447833,0.9126538255751738,0.8021077415093479,0.8048780487804879,0.7857142857142857,0.7951807228915663,170,8,9,33,6.323529411764705e-05,13.385482300000149,80.68442927902478,1.4838540000000648,148.26256491540974,4204977152
42,0.010937501782524017,0.9962962962962963,0.5177728469716385,0.9181818181818182,0.8039058319957196,0.8959336543606207,0.8418862119012229,0.9285714285714286,0.6190476190476191,0.7428571428571429,176,2,16,26,6.470588235294118e-05,14.250084100000095,75.78902639599109,1.5325812000000951,143.54867461507837,4204977152
43,0.05251041436157025,0.9842592592592593,0.43330557830631733,0.9,0.8654360620652756,0.9212145532370251,0.8073834504072286,0.7083333333333334,0.8095238095238095,0.7555555555555555,164,14,8,34,6.61764705882353e-05,13.390364599999884,80.65501069328683,1.3317726999994193,165.19335469190494,4204977152
44,0.024143902078161344,0.9907407407407407,0.42832132428884506,0.9181818181818182,0.8493846976993045,0.8809523809523808,0.7951790426957596,0.8157894736842105,0.7380952380952381,0.775,171,7,11,31,6.76470588235294e-05,14.328241500000331,75.37561395792882,1.4108110999995915,155.93866535361374,4204977152
45,0.04167352227822823,0.9851851851851852,0.48402589396573603,0.9,0.7835741037988229,0.9102461209202782,0.7915174882741822,0.8333333333333334,0.5952380952380952,0.6944444444444444,173,5,17,25,6.911764705882354e-05,14.085745999999745,76.67325536042036,1.5382572999997137,143.0189864855775,4204977152
46,0.04227135387961479,0.9916666666666667,0.5474869378376752,0.8818181818181818,0.7177635098983414,0.8925896201177099,0.769517795576593,0.8636363636363636,0.4523809523809524,0.59375,175,3,23,19,7.058823529411764e-05,13.301102599999467,81.19627616435673,1.4873217000003933,147.91688980261756,4204977152
47,0.008734379395130365,0.9972222222222222,0.6354856393736554,0.8954545454545455,0.7443820224719101,0.9153290529695024,0.8118285941850677,0.9130434782608695,0.5,0.6461538461538462,176,2,21,21,7.205882352941176e-05,13.16060430000016,82.06310100821031,1.9061326000000918,115.41694423566828,4204977152
48,0.0039017578477368634,0.9990740740740741,0.46690077241510153,0.9227272727272727,0.8340021401819154,0.9404761904761905,0.8149269490718094,0.8787878787878788,0.6904761904761905,0.7733333333333333,174,4,13,29,7.352941176470589e-05,13.8315362000003,78.08243309951186,1.438068700000258,152.98295554305614,4204977152
49,0.007497824064236791,0.9972222222222222,0.8898887438335805,0.8681818181818182,0.6638576779026217,0.9074371321562332,0.8172677008453173,0.9333333333333333,0.3333333333333333,0.49122807017543857,177,1,28,14,7.5e-05,13.58543649999956,79.49689360367884,1.3596356999996715,161.8080490237592,4204977152
